Entity,Code,Year,"Coffee, green | 00000656 || Yield | 005419 || tonnes per hectare"
New Caledonia,NCL,2015,0.1358
New Caledonia,NCL,2016,0.1398
New Caledonia,NCL,2017,0.1398
New Caledonia,NCL,2018,0.13849999
New Caledonia,NCL,2019,0.1365
New Caledonia,NCL,2020,0.1365
New Caledonia,NCL,2021,0.1366
Nicaragua,NIC,1961,0.2762
Nicaragua,NIC,1962,0.3506
Nicaragua,NIC,1963,0.3082
Nicaragua,NIC,1964,0.4472
Nicaragua,NIC,1965,0.34239998
Nicaragua,NIC,1966,0.26479998
Nicaragua,NIC,1967,0.33769998
Nicaragua,NIC,1968,0.3461
Nicaragua,NIC,1969,0.38959998
Nicaragua,NIC,1970,0.46879998
Nicaragua,NIC,1971,0.5067
Nicaragua,NIC,1972,0.4224
Nicaragua,NIC,1973,0.4387
Nicaragua,NIC,1974,0.4895
Nicaragua,NIC,1975,0.5821
Nicaragua,NIC,1976,0.67039996
Nicaragua,NIC,1977,0.6278
Nicaragua,NIC,1978,0.6888
Nicaragua,NIC,1979,0.57449996
Nicaragua,NIC,1980,0.5992
Nicaragua,NIC,1981,0.6942
Nicaragua,NIC,1982,0.8186
Nicaragua,NIC,1983,0.5487
Nicaragua,NIC,1984,0.5834
Nicaragua,NIC,1985,0.4161
Nicaragua,NIC,1986,0.5622
Nicaragua,NIC,1987,0.53569996
Nicaragua,NIC,1988,0.60789996
Nicaragua,NIC,1989,0.6504
Nicaragua,NIC,1990,0.39949998
Nicaragua,NIC,1991,0.6361
Nicaragua,NIC,1992,0.59139997
Nicaragua,NIC,1993,0.5692
Nicaragua,NIC,1994,0.48729998
Nicaragua,NIC,1995,0.6508
Nicaragua,NIC,1996,0.5906
Nicaragua,NIC,1997,0.70339996
Nicaragua,NIC,1998,0.7025
Nicaragua,NIC,1999,1.0065
Nicaragua,NIC,2000,0.7621
Nicaragua,NIC,2001,0.6137
Nicaragua,NIC,2002,0.5229
Nicaragua,NIC,2003,0.7181
Nicaragua,NIC,2004,0.4994
Nicaragua,NIC,2005,0.75229996
Nicaragua,NIC,2006,0.617
Nicaragua,NIC,2007,0.78819996
Nicaragua,NIC,2008,0.6555
Nicaragua,NIC,2009,0.7769
Nicaragua,NIC,2010,0.6924
Nicaragua,NIC,2011,0.86359996
Nicaragua,NIC,2012,0.72499996
Nicaragua,NIC,2013,0.7732
Nicaragua,NIC,2014,0.81589997
Nicaragua,NIC,2015,0.825
Nicaragua,NIC,2016,1.0164
Nicaragua,NIC,2017,0.9594
Nicaragua,NIC,2018,1.0605
Nicaragua,NIC,2019,1.0625
Nicaragua,NIC,2020,1.0625
Nicaragua,NIC,2021,1.0627999
Nigeria,NGA,1961,0.18329999
Nigeria,NGA,1962,0.3333
Nigeria,NGA,1963,0.3333
Nigeria,NGA,1964,0.5
Nigeria,NGA,1965,0.5
Nigeria,NGA,1966,0.6667
Nigeria,NGA,1967,0.2853
Nigeria,NGA,1968,0.3933
Nigeria,NGA,1969,0.796
Nigeria,NGA,1970,0.5002
Nigeria,NGA,1971,0.5
Nigeria,NGA,1972,0.49949998
Nigeria,NGA,1973,0.5
Nigeria,NGA,1974,0.5
Nigeria,NGA,1975,0.5
Nigeria,NGA,1976,0.5
Nigeria,NGA,1977,0.5
Nigeria,NGA,1978,0.5
Nigeria,NGA,1979,0.5
Nigeria,NGA,1980,0.5
Nigeria,NGA,1981,0.5
Nigeria,NGA,1982,0.5
Nigeria,NGA,1983,0.5
Nigeria,NGA,1984,0.5
Nigeria,NGA,1985,0.5
Nigeria,NGA,1986,0.5
Nigeria,NGA,1987,0.5
Nigeria,NGA,1988,0.5233
Nigeria,NGA,1989,0.75589997
Nigeria,NGA,1990,0.8824
Nigeria,NGA,1991,0.91429996
Nigeria,NGA,1992,0.9389
Nigeria,NGA,1993,0.9676
Nigeria,NGA,1994,0.92999995
Nigeria,NGA,1995,0.9896
Nigeria,NGA,1996,1.0351
Nigeria,NGA,1997,1.0742999
Nigeria,NGA,1998,1.1213
Nigeria,NGA,1999,1.1981
Nigeria,NGA,2000,1.2006
Nigeria,NGA,2001,1.1994
Nigeria,NGA,2002,1.2312
Nigeria,NGA,2003,1.2315999
Nigeria,NGA,2004,1.3017
Nigeria,NGA,2005,1.3597
Nigeria,NGA,2006,1.4394
Nigeria,NGA,2007,1.26
Nigeria,NGA,2008,1.4286
Nigeria,NGA,2009,1.1333
Nigeria,NGA,2010,1.2063
Nigeria,NGA,2011,1.3001
Nigeria,NGA,2012,1.2767
Nigeria,NGA,2013,1.2810999
Nigeria,NGA,2014,1.2974
Nigeria,NGA,2015,1.3045
Nigeria,NGA,2016,1.2936
Nigeria,NGA,2017,1.2982999
Nigeria,NGA,2018,1.3112999
Nigeria,NGA,2019,1.2982999
Nigeria,NGA,2020,1.2983999
Nigeria,NGA,2021,1.2983999
North America,,1961,0.4333914
North America,,1962,0.44749534
North America,,1963,0.4399229
North America,,1964,0.4460127
North America,,1965,0.4460909
North America,,1966,0.4534309
North America,,1967,0.49139297
North America,,1968,0.4793983
North America,,1969,0.51478416
North America,,1970,0.5219635
North America,,1971,0.5176464
North America,,1972,0.52141523
North America,,1973,0.5273849
North America,,1974,0.54939526
North America,,1975,0.55118346
North America,,1976,0.53799415
North America,,1977,0.5498868
North America,,1978,0.60436034
North America,,1979,0.59416133
North America,,1980,0.57333
North America,,1981,0.6082165
North America,,1982,0.5958322
North America,,1983,0.5970139
North America,,1984,0.6062445
North America,,1985,0.59544593
North America,,1986,0.6383551
North America,,1987,0.6434268
North America,,1988,0.6524024
North America,,1989,0.6304583
North America,,1990,0.7382435
North America,,1991,0.6264568
North America,,1992,0.6565076
North America,,1993,0.6108729
North America,,1994,0.5762311
North America,,1995,0.5998374
North America,,1996,0.6525741
North America,,1997,0.6589382
North America,,1998,0.63867736
North America,,1999,0.6640155
North America,,2000,0.70271915
North America,,2001,0.6262368
North America,,2002,0.6052566
North America,,2003,0.5939571
North America,,2004,0.5851353
North America,,2005,0.6006719
North America,,2006,0.57732475
North America,,2007,0.61419183
North America,,2008,0.6035933
North America,,2009,0.5841776
North America,,2010,0.5731214
North America,,2011,0.6102598
North America,,2012,0.6699833
North America,,2013,0.5772039
North America,,2014,0.57013166
North America,,2015,0.585263
North America,,2016,0.60223335
North America,,2017,0.62638044
North America,,2018,0.63619757
North America,,2019,0.6220429
North America,,2020,0.61408293
North America,,2021,0.6180718
Northern America (FAO),,1961,1.55
Northern America (FAO),,1962,2.45
Northern America (FAO),,1963,1.1999999
Northern America (FAO),,1964,2.2814
Northern America (FAO),,1965,1.7698
Northern America (FAO),,1966,1.9491999
Northern America (FAO),,1967,1.3941
Northern America (FAO),,1968,1.5969
Northern America (FAO),,1969,1.276
Northern America (FAO),,1970,1.4273
Northern America (FAO),,1971,1.0947
Northern America (FAO),,1972,1.3605
Northern America (FAO),,1973,1.0899
Northern America (FAO),,1974,0.5524
Northern America (FAO),,1975,0.8344
Northern America (FAO),,1976,0.9518
Northern America (FAO),,1977,1.0173
Northern America (FAO),,1978,0.79319996
Northern America (FAO),,1979,1.0877
Northern America (FAO),,1980,0.7565
Northern America (FAO),,1981,1.1623
Northern America (FAO),,1982,0.4675
Northern America (FAO),,1983,1.3917999
Northern America (FAO),,1984,0.92029995
Northern America (FAO),,1985,0.97249997
Northern America (FAO),,1986,1.3432
Northern America (FAO),,1987,0.7682
Northern America (FAO),,1988,0.8146
Northern America (FAO),,1989,1.2472999
Northern America (FAO),,1990,1.0474
Northern America (FAO),,1991,1.0474
Northern America (FAO),,1992,0.5377
Northern America (FAO),,1993,0.62119997
Northern America (FAO),,1994,0.8764
Northern America (FAO),,1995,0.895
Northern America (FAO),,1996,1.0841
Northern America (FAO),,1997,1.4361
Northern America (FAO),,1998,1.3967999
Northern America (FAO),,1999,1.4015
Northern America (FAO),,2000,1.4353
Northern America (FAO),,2001,1.4235
Northern America (FAO),,2002,1.4225999
Northern America (FAO),,2003,1.5732
Northern America (FAO),,2004,1.0821999
Northern America (FAO),,2005,1.5063
Northern America (FAO),,2006,1.2983999
Northern America (FAO),,2007,1.3126999
Northern America (FAO),,2008,1.5489999
Northern America (FAO),,2009,1.5489999
Northern America (FAO),,2010,1.5647
Northern America (FAO),,2011,1.3518
Northern America (FAO),,2012,1.2859
Northern America (FAO),,2013,0.9569
Northern America (FAO),,2014,0.9068
Northern America (FAO),,2015,0.8566
Northern America (FAO),,2016,0.6926
Northern America (FAO),,2017,0.756
Northern America (FAO),,2018,0.86759996
Northern America (FAO),,2019,0.83089995
Northern America (FAO),,2020,0.7122
Northern America (FAO),,2021,0.779
Oceania,,1961,0.40309182
Oceania,,1962,0.5008016
Oceania,,1963,0.5426152
Oceania,,1964,0.6677936
Oceania,,1965,0.73137075
Oceania,,1966,0.76703954
Oceania,,1967,0.83255595
Oceania,,1968,0.70630205
Oceania,,1969,0.96863455
Oceania,,1970,1.0366299
Oceania,,1971,1.0292411
Oceania,,1972,1.0367188
Oceania,,1973,1.189155
Oceania,,1974,1.0897583
Oceania,,1975,1.1610329
Oceania,,1976,0.999199
Oceania,,1977,0.884287
Oceania,,1978,1.0375416
Oceania,,1979,1.141972
Oceania,,1980,1.2602625
Oceania,,1981,1.1455902
Oceania,,1982,0.9215291
Oceania,,1983,1.1828607
Oceania,,1984,0.939256
Oceania,,1985,1.1873332
Oceania,,1986,0.9366519
Oceania,,1987,1.4458503
Oceania,,1988,1.5134135
Oceania,,1989,1.5749834
Oceania,,1990,1.0631099
Oceania,,1991,0.84508675
Oceania,,1992,1.0840853
Oceania,,1993,1.0810357
Oceania,,1994,1.3561057
Oceania,,1995,1.1810998
Oceania,,1996,1.1151981
Oceania,,1997,0.7399373
Oceania,,1998,0.98888826
Oceania,,1999,0.9505074
Oceania,,2000,1.012909
Oceania,,2001,0.95832837
Oceania,,2002,0.9256986
Oceania,,2003,0.98647344
Oceania,,2004,1.034891
Oceania,,2005,1.1655989
Oceania,,2006,0.92662793
Oceania,,2007,1.0514503
Oceania,,2008,1.1150912
Oceania,,2009,1.091842
Oceania,,2010,1.0522319
Oceania,,2011,1.0550913
Oceania,,2012,1.0620583
Oceania,,2013,1.0668259
Oceania,,2014,1.0561453
Oceania,,2015,1.054882
Oceania,,2016,1.0526403
Oceania,,2017,1.0506254
Oceania,,2018,1.0526849
Oceania,,2019,1.0526904
Oceania,,2020,1.053226
Oceania,,2021,1.054357
Oceania (FAO),,1961,0.40309998
Oceania (FAO),,1962,0.5008
Oceania (FAO),,1963,0.5426
Oceania (FAO),,1964,0.6678
Oceania (FAO),,1965,0.73139995
Oceania (FAO),,1966,0.76699996
Oceania (FAO),,1967,0.8326
Oceania (FAO),,1968,0.70629996
Oceania (FAO),,1969,0.9686
Oceania (FAO),,1970,1.0366
Oceania (FAO),,1971,1.0292
Oceania (FAO),,1972,1.0367
Oceania (FAO),,1973,1.1891999
Oceania (FAO),,1974,1.0898
Oceania (FAO),,1975,1.161
Oceania (FAO),,1976,0.9992
Oceania (FAO),,1977,0.8843
Oceania (FAO),,1978,1.0375
Oceania (FAO),,1979,1.142
Oceania (FAO),,1980,1.2602999
Oceania (FAO),,1981,1.1456
Oceania (FAO),,1982,0.92149997
Oceania (FAO),,1983,1.1829
Oceania (FAO),,1984,0.9393
Oceania (FAO),,1985,1.1873
Oceania (FAO),,1986,0.9367
Oceania (FAO),,1987,1.4459
Oceania (FAO),,1988,1.5134
Oceania (FAO),,1989,1.5749999
Oceania (FAO),,1990,1.0631
Oceania (FAO),,1991,0.8451
Oceania (FAO),,1992,1.0841
Oceania (FAO),,1993,1.081
Oceania (FAO),,1994,1.3561
Oceania (FAO),,1995,1.1811
Oceania (FAO),,1996,1.1151999
Oceania (FAO),,1997,0.7399
Oceania (FAO),,1998,0.98889995
Oceania (FAO),,1999,0.95049995
Oceania (FAO),,2000,1.0129
Oceania (FAO),,2001,0.9583
Oceania (FAO),,2002,0.92569995
Oceania (FAO),,2003,0.98649997
Oceania (FAO),,2004,1.0349
Oceania (FAO),,2005,1.1656
Oceania (FAO),,2006,0.9266
Oceania (FAO),,2007,1.0515
Oceania (FAO),,2008,1.1151
Oceania (FAO),,2009,1.0919
Oceania (FAO),,2010,1.0522
Oceania (FAO),,2011,1.0551
Oceania (FAO),,2012,1.0619999
Oceania (FAO),,2013,1.0668
Oceania (FAO),,2014,1.0561
Oceania (FAO),,2015,1.0548999
Oceania (FAO),,2016,1.0526
Oceania (FAO),,2017,1.0505999
Oceania (FAO),,2018,1.0526999
Oceania (FAO),,2019,1.0526999
Oceania (FAO),,2020,1.0532
Oceania (FAO),,2021,1.0544
Panama,PAN,1961,0.26319999
Panama,PAN,1962,0.2316
Panama,PAN,1963,0.2368
Panama,PAN,1964,0.23889999
Panama,PAN,1965,0.2048
Panama,PAN,1966,0.23809999
Panama,PAN,1967,0.24599999
Panama,PAN,1968,0.225
Panama,PAN,1969,0.2447
Panama,PAN,1970,0.2112
Panama,PAN,1971,0.2412
Panama,PAN,1972,0.2271
Panama,PAN,1973,0.1918
Panama,PAN,1974,0.18769999
Panama,PAN,1975,0.22049999
Panama,PAN,1976,0.1973
Panama,PAN,1977,0.22049999
Panama,PAN,1978,0.22299999
Panama,PAN,1979,0.22489999
Panama,PAN,1980,0.41939998
Panama,PAN,1981,0.32119998
Panama,PAN,1982,0.33879998
Panama,PAN,1983,0.3358
Panama,PAN,1984,0.4479
Panama,PAN,1985,0.3612
Panama,PAN,1986,0.4432
Panama,PAN,1987,0.42499998
Panama,PAN,1988,0.4298
Panama,PAN,1989,0.40649998
Panama,PAN,1990,0.4619
Panama,PAN,1991,0.4682
Panama,PAN,1992,0.40539998
Panama,PAN,1993,0.3551
Panama,PAN,1994,0.38099998
Panama,PAN,1995,0.46809998
Panama,PAN,1996,0.45549998
Panama,PAN,1997,0.40179998
Panama,PAN,1998,0.48049998
Panama,PAN,1999,0.3655
Panama,PAN,2000,0.4755
Panama,PAN,2001,0.45
Panama,PAN,2002,0.4502
Panama,PAN,2003,0.4508
Panama,PAN,2004,0.45
Panama,PAN,2005,0.4504
Panama,PAN,2006,0.45069999
Panama,PAN,2007,0.45069999
Panama,PAN,2008,0.45009997
Panama,PAN,2009,0.45
Panama,PAN,2010,0.4488
Panama,PAN,2011,0.4481
Panama,PAN,2012,0.4464
Panama,PAN,2013,0.44669998
Panama,PAN,2014,0.44939998
Panama,PAN,2015,0.44889998
Panama,PAN,2016,0.45
Panama,PAN,2017,0.4515
Panama,PAN,2018,0.4511
Panama,PAN,2019,0.4491
Panama,PAN,2020,0.44919997
Panama,PAN,2021,0.44939998
Papua New Guinea,PNG,1961,0.504
Papua New Guinea,PNG,1962,0.82799995
Papua New Guinea,PNG,1963,0.88
Papua New Guinea,PNG,1964,0.9375
Papua New Guinea,PNG,1965,1.0267
Papua New Guinea,PNG,1966,0.97499996
Papua New Guinea,PNG,1967,0.98249996
Papua New Guinea,PNG,1968,0.8002
Papua New Guinea,PNG,1969,1.0746
Papua New Guinea,PNG,1970,1.1777999
Papua New Guinea,PNG,1971,1.1592
Papua New Guinea,PNG,1972,1.1564
Papua New Guinea,PNG,1973,1.3112999
Papua New Guinea,PNG,1974,1.2172999
Papua New Guinea,PNG,1975,1.2739999
Papua New Guinea,PNG,1976,1.0679
Papua New Guinea,PNG,1977,0.95559996
Papua New Guinea,PNG,1978,1.1206
Papua New Guinea,PNG,1979,1.2336999
Papua New Guinea,PNG,1980,1.3622
Papua New Guinea,PNG,1981,1.2397
Papua New Guinea,PNG,1982,1.0026
Papua New Guinea,PNG,1983,1.2998999
Papua New Guinea,PNG,1984,1.0399
Papua New Guinea,PNG,1985,1.2774
Papua New Guinea,PNG,1986,1.007
Papua New Guinea,PNG,1987,1.563
Papua New Guinea,PNG,1988,1.55
Papua New Guinea,PNG,1989,1.6409999
Papua New Guinea,PNG,1990,1.0909
Papua New Guinea,PNG,1991,0.8585
Papua New Guinea,PNG,1992,1.097
Papua New Guinea,PNG,1993,1.0914999
Papua New Guinea,PNG,1994,1.3701
Papua New Guinea,PNG,1995,1.1918
Papua New Guinea,PNG,1996,1.1223
Papua New Guinea,PNG,1997,0.7417
Papua New Guinea,PNG,1998,0.9938
Papua New Guinea,PNG,1999,0.95449996
Papua New Guinea,PNG,2000,1.0159
Papua New Guinea,PNG,2001,0.9655
Papua New Guinea,PNG,2002,0.92999995
Papua New Guinea,PNG,2003,0.98999995
Papua New Guinea,PNG,2004,1.0428
Papua New Guinea,PNG,2005,1.1704999
Papua New Guinea,PNG,2006,0.93119997
Papua New Guinea,PNG,2007,1.056
Papua New Guinea,PNG,2008,1.1215
Papua New Guinea,PNG,2009,1.0953
Papua New Guinea,PNG,2010,1.0565
Papua New Guinea,PNG,2011,1.0583
Papua New Guinea,PNG,2012,1.0672
Papua New Guinea,PNG,2013,1.0706999
Papua New Guinea,PNG,2014,1.0594
Papua New Guinea,PNG,2015,1.0582
Papua New Guinea,PNG,2016,1.0558
Papua New Guinea,PNG,2017,1.0546
Papua New Guinea,PNG,2018,1.0558
Papua New Guinea,PNG,2019,1.0562999
Papua New Guinea,PNG,2020,1.0572
Papua New Guinea,PNG,2021,1.0582
Paraguay,PRY,1961,1.1999999
Paraguay,PRY,1962,1.03
Paraguay,PRY,1963,1.1899999
Paraguay,PRY,1964,1.0286
Paraguay,PRY,1965,0.8024
Paraguay,PRY,1966,0.92999995
Paraguay,PRY,1967,0.8505
Paraguay,PRY,1968,0.91749996
Paraguay,PRY,1969,0.76129997
Paraguay,PRY,1970,0.5388
Paraguay,PRY,1971,0.7263
Paraguay,PRY,1972,0.9575
Paraguay,PRY,1973,0.8663
Paraguay,PRY,1974,0.9422
Paraguay,PRY,1975,0.834
Paraguay,PRY,1976,0.391
Paraguay,PRY,1977,0.5455
Paraguay,PRY,1978,0.6545
Paraguay,PRY,1979,0.68729997
Paraguay,PRY,1980,0.65
Paraguay,PRY,1981,0.9183
Paraguay,PRY,1982,0.8666
Paraguay,PRY,1983,0.8351
Paraguay,PRY,1984,0.918
Paraguay,PRY,1985,1.4748
Paraguay,PRY,1986,1.1383
Paraguay,PRY,1987,1.0575
Paraguay,PRY,1988,1.0596
Paraguay,PRY,1989,1.0117999
Paraguay,PRY,1990,1.0102999
Paraguay,PRY,1991,0.91179997
Paraguay,PRY,1992,0.9238
Paraguay,PRY,1993,0.8693
Paraguay,PRY,1994,0.7988
Paraguay,PRY,1995,0.67399997
Paraguay,PRY,1996,0.671
Paraguay,PRY,1997,0.8037
Paraguay,PRY,1998,0.79209995
Paraguay,PRY,1999,0.78849995
Paraguay,PRY,2000,0.6992
Paraguay,PRY,2001,0.7132
Paraguay,PRY,2002,0.7169
Paraguay,PRY,2003,0.9971
Paraguay,PRY,2004,1.0813
Paraguay,PRY,2005,1.0741
Paraguay,PRY,2006,1.1829
Paraguay,PRY,2007,1.1923
Paraguay,PRY,2008,0.9381
Paraguay,PRY,2009,0.9367
Paraguay,PRY,2010,1.2759
Paraguay,PRY,2011,1.2759
Paraguay,PRY,2012,1.2585
Paraguay,PRY,2013,1.2993
Paraguay,PRY,2014,1.3129
Paraguay,PRY,2015,1.3167
Paraguay,PRY,2016,1.3167
Paraguay,PRY,2017,1.3813
Paraguay,PRY,2018,1.3780999
Paraguay,PRY,2019,1.2871
Paraguay,PRY,2020,1.2451
Paraguay,PRY,2021,1.2557
Peru,PER,1961,0.4827
Peru,PER,1962,0.48499998
Peru,PER,1963,0.4825
Peru,PER,1964,0.4933
Peru,PER,1965,0.5208
Peru,PER,1966,0.5039
Peru,PER,1967,0.52059996
Peru,PER,1968,0.55979997
Peru,PER,1969,0.575
Peru,PER,1970,0.5762
Peru,PER,1971,0.573
Peru,PER,1972,0.5496
Peru,PER,1973,0.553
Peru,PER,1974,0.5517
Peru,PER,1975,0.5421
Peru,PER,1976,0.54179996
Peru,PER,1977,0.5979
Peru,PER,1978,0.62
Peru,PER,1979,0.6817
Peru,PER,1980,0.5642
Peru,PER,1981,0.5191
Peru,PER,1982,0.5135
Peru,PER,1983,0.54179996
Peru,PER,1984,0.52779996
Peru,PER,1985,0.5633
Peru,PER,1986,0.589
Peru,PER,1987,0.578
Peru,PER,1988,0.537
Peru,PER,1989,0.556
Peru,PER,1990,0.49879998
Peru,PER,1991,0.504
Peru,PER,1992,0.5254
Peru,PER,1993,0.53209996
Peru,PER,1994,0.55619997
Peru,PER,1995,0.5918
Peru,PER,1996,0.60429996
Peru,PER,1997,0.72209996
Peru,PER,1998,0.7675
Peru,PER,1999,0.78749996
Peru,PER,2000,0.72459996
Peru,PER,2001,0.7155
Peru,PER,2002,0.74039996
Peru,PER,2003,0.6961
Peru,PER,2004,0.78419995
Peru,PER,2005,0.62549996
Peru,PER,2006,0.8498
Peru,PER,2007,0.6974
Peru,PER,2008,0.82119995
Peru,PER,2009,0.71059996
Peru,PER,2010,0.7568
Peru,PER,2011,0.9032
Peru,PER,2012,0.8638
Peru,PER,2013,0.6414
Peru,PER,2014,0.6139
Peru,PER,2015,0.6644
Peru,PER,2016,0.7234
Peru,PER,2017,0.7953
Peru,PER,2018,0.8548
Peru,PER,2019,0.82919997
Peru,PER,2020,0.81979996
Peru,PER,2021,0.80399996
Philippines,PHL,1961,0.8282
Philippines,PHL,1962,0.862
Philippines,PHL,1963,0.7833
Philippines,PHL,1964,0.93659997
Philippines,PHL,1965,0.99579996
Philippines,PHL,1966,0.93579996
Philippines,PHL,1967,0.8842
Philippines,PHL,1968,0.8883
Philippines,PHL,1969,0.84959996
Philippines,PHL,1970,0.90809995
Philippines,PHL,1971,0.9116
Philippines,PHL,1972,0.94159997
Philippines,PHL,1973,0.8375
Philippines,PHL,1974,0.81689996
Philippines,PHL,1975,1.3987
Philippines,PHL,1976,1.0518
Philippines,PHL,1977,1.3793
Philippines,PHL,1978,1.4052
Philippines,PHL,1979,1.2116
Philippines,PHL,1980,1.2303
Philippines,PHL,1981,1.2358999
Philippines,PHL,1982,1.2635
Philippines,PHL,1983,1.0698
Philippines,PHL,1984,0.8326
Philippines,PHL,1985,0.9284
Philippines,PHL,1986,1.0285
Philippines,PHL,1987,0.9783
Philippines,PHL,1988,0.996
Philippines,PHL,1989,1.089
Philippines,PHL,1990,0.87259996
Philippines,PHL,1991,0.85999995
Philippines,PHL,1992,0.8756
Philippines,PHL,1993,0.8649
Philippines,PHL,1994,0.86609995
Philippines,PHL,1995,0.9043
Philippines,PHL,1996,0.85429996
Philippines,PHL,1997,0.87899995
Philippines,PHL,1998,0.80509996
Philippines,PHL,1999,0.78169996
Philippines,PHL,2000,0.7855
Philippines,PHL,2001,0.82949996
Philippines,PHL,2002,0.80869997
Philippines,PHL,2003,0.8073
Philippines,PHL,2004,0.784
Philippines,PHL,2005,0.8271
Philippines,PHL,2006,0.8257
Philippines,PHL,2007,0.7895
Philippines,PHL,2008,0.79039997
Philippines,PHL,2009,0.7863
Philippines,PHL,2010,0.7787
Philippines,PHL,2011,0.74
Philippines,PHL,2012,0.7412
Philippines,PHL,2013,0.6752
Philippines,PHL,2014,0.64239997
Philippines,PHL,2015,0.636
Philippines,PHL,2016,0.59929997
Philippines,PHL,2017,0.55009997
Philippines,PHL,2018,0.53209996
Philippines,PHL,2019,0.536
Philippines,PHL,2020,0.5354
Philippines,PHL,2021,0.5385
Polynesia,OWID_PYA,1961,0.1538
Polynesia,OWID_PYA,1962,0.17639999
Polynesia,OWID_PYA,1963,0.1188
Polynesia,OWID_PYA,1964,0.2633
Polynesia,OWID_PYA,1965,0.2996
Polynesia,OWID_PYA,1966,0.417
Polynesia,OWID_PYA,1967,0.3892
Polynesia,OWID_PYA,1968,0.4375
Polynesia,OWID_PYA,1969,0.38079998
Polynesia,OWID_PYA,1970,0.32709998
Polynesia,OWID_PYA,1971,0.3371
Polynesia,OWID_PYA,1972,0.2219
Polynesia,OWID_PYA,1973,0.2358
Polynesia,OWID_PYA,1974,0.2497
Polynesia,OWID_PYA,1975,0.2497
Polynesia,OWID_PYA,1976,0.18509999
Polynesia,OWID_PYA,1977,0.15969999
Polynesia,OWID_PYA,1978,0.21939999
Polynesia,OWID_PYA,1979,0.3015
Polynesia,OWID_PYA,1980,0.2836
Polynesia,OWID_PYA,1981,0.21339999
Polynesia,OWID_PYA,1982,0.1173
Polynesia,OWID_PYA,1983,0.26049998
Polynesia,OWID_PYA,1984,0.1463
Polynesia,OWID_PYA,1985,0.1379
Polynesia,OWID_PYA,1986,0.0761
Polynesia,OWID_PYA,1987,0.1299
Polynesia,OWID_PYA,1988,0.2294
Polynesia,OWID_PYA,1989,0.23809999
Polynesia,OWID_PYA,1990,0.22289999
Polynesia,OWID_PYA,1991,0.2368
Polynesia,OWID_PYA,1992,0.2741
Polynesia,OWID_PYA,1993,0.2749
Polynesia,OWID_PYA,1994,0.29819998
Polynesia,OWID_PYA,1995,0.34289998
Polynesia,OWID_PYA,1996,0.4192
Polynesia,OWID_PYA,1997,0.38259998
Polynesia,OWID_PYA,1998,0.3518
Polynesia,OWID_PYA,1999,0.3266
Polynesia,OWID_PYA,2000,0.32299998
Polynesia,OWID_PYA,2001,0.3238
Polynesia,OWID_PYA,2002,0.32549998
Polynesia,OWID_PYA,2003,0.3083
Polynesia,OWID_PYA,2004,0.2923
Polynesia,OWID_PYA,2005,0.31739998
Polynesia,OWID_PYA,2006,0.3297
Polynesia,OWID_PYA,2007,0.3202
Polynesia,OWID_PYA,2008,0.3103
Polynesia,OWID_PYA,2009,0.3223
Polynesia,OWID_PYA,2010,0.3383
Polynesia,OWID_PYA,2011,0.34239998
Polynesia,OWID_PYA,2012,0.3426
Polynesia,OWID_PYA,2013,0.3392
Polynesia,OWID_PYA,2014,0.334
Polynesia,OWID_PYA,2015,0.33609998
Polynesia,OWID_PYA,2016,0.3409
Polynesia,OWID_PYA,2017,0.3263
Polynesia,OWID_PYA,2018,0.33069998
Polynesia,OWID_PYA,2019,0.33339998
Polynesia,OWID_PYA,2020,0.3302
Polynesia,OWID_PYA,2021,0.33069998
Puerto Rico,PRI,1961,0.252
Puerto Rico,PRI,1962,0.2844
Puerto Rico,PRI,1963,0.2268
Puerto Rico,PRI,1964,0.26999998
Puerto Rico,PRI,1965,0.21589999
Puerto Rico,PRI,1966,0.20449999
Puerto Rico,PRI,1967,0.234
Puerto Rico,PRI,1968,0.1872
Puerto Rico,PRI,1969,0.17799999
Puerto Rico,PRI,1970,0.3019
Puerto Rico,PRI,1971,0.2131
Puerto Rico,PRI,1972,0.23969999
Puerto Rico,PRI,1973,0.2681
Puerto Rico,PRI,1974,0.2051
Puerto Rico,PRI,1975,0.22369999
Puerto Rico,PRI,1976,0.2077
Puerto Rico,PRI,1977,0.1704
Puerto Rico,PRI,1978,0.23339999
Puerto Rico,PRI,1979,0.20199999
Puerto Rico,PRI,1980,0.2339
Puerto Rico,PRI,1981,0.2679
Puerto Rico,PRI,1982,0.2554
Puerto Rico,PRI,1983,0.3081
Puerto Rico,PRI,1984,0.2411
Puerto Rico,PRI,1985,0.2768
Puerto Rico,PRI,1986,0.2232
Puerto Rico,PRI,1987,0.3143
Puerto Rico,PRI,1988,0.37579998
Puerto Rico,PRI,1989,0.4147
Puerto Rico,PRI,1990,0.43449998
Puerto Rico,PRI,1991,0.41799998
Puerto Rico,PRI,1992,0.427
Puerto Rico,PRI,1993,0.48139998
Puerto Rico,PRI,1994,0.4269
Puerto Rico,PRI,1995,0.3917
Puerto Rico,PRI,1996,0.375
Puerto Rico,PRI,1997,0.35459998
Puerto Rico,PRI,1998,0.4398
Puerto Rico,PRI,1999,0.2288
Puerto Rico,PRI,2000,0.2733
Puerto Rico,PRI,2001,0.2828
Puerto Rico,PRI,2002,0.24839999
Puerto Rico,PRI,2003,0.3383
Puerto Rico,PRI,2004,0.4637
